name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"r[45]",0.60,0.0028,0.20,0.31,0.58,0.97,4969,0.12,1.00
"r[46]",0.44,0.0034,0.22,0.16,0.40,0.84,4066,0.096,1.0
"r[47]",3.2,0.0098,0.69,2.1,3.1,4.4,5012,0.12,1.00
"r[48]",0.67,0.0072,0.45,0.15,0.56,1.6,3945,0.093,1.0
"r[49]",0.97,0.010,0.71,0.20,0.79,2.4,4628,0.11,1.00
"r[50]",0.67,0.0030,0.21,0.37,0.65,1.0,4780,0.11,1.0
"r[51]",0.51,0.0026,0.17,0.27,0.49,0.83,4277,0.10,1.0
"r[52]",2.4,0.013,0.85,1.2,2.3,4.0,4553,0.11,1.00
"r[53]",1.4,0.0090,0.65,0.56,1.3,2.6,5314,0.13,1.0
"r[54]",0.51,0.0058,0.38,0.11,0.40,1.3,4377,0.10,1.00
"r[55]",0.71,0.0048,0.35,0.26,0.65,1.4,5324,0.13,1.0
"r[56]",1.4,0.011,0.74,0.49,1.3,2.9,4681,0.11,1.00
"r[57]",1.4,0.0060,0.46,0.73,1.3,2.2,5862,0.14,1.0
"r[58]",0.71,0.0053,0.38,0.23,0.63,1.4,5126,0.12,1.0
"r[59]",0.36,0.0035,0.25,0.084,0.30,0.85,4987,0.12,1.00
"r[60]",0.67,0.0053,0.36,0.22,0.60,1.4,4687,0.11,1.0
"r[61]",1.9,0.0080,0.55,1.1,1.9,2.9,4751,0.11,1.00
"r[62]",0.99,0.0069,0.47,0.37,0.91,1.9,4609,0.11,1.0
"r[63]",0.94,0.0049,0.35,0.47,0.89,1.6,5020,0.12,1.0
"r[64]",1.1,0.0052,0.35,0.61,1.1,1.8,4630,0.11,1.00
"r[65]",1.6,0.011,0.80,0.63,1.5,3.1,4931,0.12,1.00
"r[66]",0.90,0.0069,0.47,0.32,0.82,1.8,4511,0.11,1.00
"r[67]",0.91,0.0060,0.40,0.37,0.85,1.7,4405,0.10,1.00
"r[68]",1.7,0.0095,0.63,0.84,1.7,2.9,4447,0.11,1.0
"r[69]",2.9,0.013,0.93,1.6,2.8,4.6,5162,0.12,1.0
"r[70]",2.0,0.0081,0.61,1.2,1.9,3.1,5635,0.13,1.00
"r[71]",1.1,0.016,1.00,0.17,0.76,3.0,3693,0.087,1.0
"r[72]",1.7,0.011,0.65,0.82,1.6,2.9,3642,0.086,1.0
"r[73]",7.3,0.036,2.7,3.5,7.0,12,5876,0.14,1.00
"r[74]",0.66,0.0036,0.26,0.30,0.62,1.1,5118,0.12,1.0
"r[75]",0.97,0.0073,0.56,0.31,0.84,2.1,5777,0.14,1.0
"r[76]",0.38,0.0029,0.21,0.13,0.34,0.80,5138,0.12,1.0
"r[77]",0.52,0.0051,0.36,0.12,0.44,1.2,5005,0.12,1.0
"r[78]",0.64,0.0053,0.36,0.20,0.57,1.3,4489,0.11,1.00
"r[79]",0.68,0.0076,0.45,0.18,0.57,1.5,3529,0.083,1.00
"r[80]",1.5,0.013,0.91,0.42,1.3,3.3,4842,0.11,1.00
"r[81]",0.56,0.0061,0.42,0.12,0.45,1.4,4713,0.11,1.0
"r[82]",0.81,0.0063,0.45,0.25,0.72,1.7,5071,0.12,1.0
"r[83]",1.1,0.010,0.66,0.34,0.97,2.4,4005,0.095,1.0
"r[84]",1.3,0.0072,0.52,0.57,1.2,2.2,5250,0.12,1.00
"r[85]",1.1,0.012,0.82,0.24,0.90,2.6,4565,0.11,1.0
"r[86]",1.4,0.0091,0.60,0.62,1.3,2.6,4368,0.10,1.0
"r[87]",0.99,0.0062,0.45,0.39,0.92,1.8,5140,0.12,1.00
"r[88]",0.66,0.0078,0.54,0.12,0.52,1.7,4721,0.11,1.0
"r[89]",2.0,0.0089,0.60,1.2,2.0,3.1,4567,0.11,1.00
"r[90]",4.2,0.014,1.0,2.7,4.1,6.0,4936,0.12,1.0
"r[91]",0.66,0.0079,0.54,0.13,0.51,1.7,4678,0.11,1.0
"r[92]",0.93,0.0037,0.25,0.56,0.91,1.4,4443,0.10,1.0
"r[93]",0.62,0.0068,0.47,0.13,0.50,1.5,4697,0.11,1.00
"r[94]",11,0.042,2.9,7.1,11,17,4858,0.11,1.00
"r[95]",1.0,0.014,0.97,0.16,0.74,2.9,4557,0.11,1.0
"r[96]",0.61,0.0080,0.50,0.12,0.47,1.6,3812,0.090,1.00
"r[97]",1.2,0.0067,0.50,0.50,1.1,2.1,5608,0.13,1.0
"r[98]",1.1,0.0083,0.53,0.45,1.1,2.1,4137,0.098,1.0
"r[99]",0.63,0.0086,0.48,0.13,0.50,1.6,3179,0.075,1.0
"r[100]",1.2,0.019,1.1,0.17,0.81,3.3,3477,0.082,1.0
"r[101]",0.86,0.0054,0.40,0.34,0.79,1.6,5452,0.13,1.00
"r[102]",0.43,0.0043,0.30,0.098,0.37,1.00,4758,0.11,1.00
"r[103]",1.6,0.021,1.4,0.23,1.2,4.5,4664,0.11,1.00
"r[104]",3.4,0.0087,0.66,2.4,3.3,4.5,5828,0.14,1.00
"r[105]",1.1,0.0070,0.49,0.42,1.0,2.0,4951,0.12,1.0
"r[106]",0.62,0.0045,0.32,0.21,0.56,1.2,4969,0.12,1.00
"r[107]",1.4,0.011,0.73,0.46,1.3,2.8,4014,0.095,1.0
"r[108]",2.2,0.0073,0.52,1.4,2.1,3.1,5144,0.12,1.00
"r[109]",2.0,0.017,1.2,0.52,1.8,4.5,5411,0.13,1.0
"r[110]",1.2,0.0056,0.37,0.66,1.2,1.9,4417,0.10,1.0
"r[111]",1.4,0.025,1.5,0.18,0.90,4.0,3670,0.087,1.0
"r[112]",0.99,0.0069,0.48,0.36,0.91,1.9,4892,0.12,1.00
"r[113]",2.5,0.019,1.4,0.78,2.2,5.1,5156,0.12,1.0
"r[114]",1.6,0.016,1.1,0.36,1.4,3.9,5216,0.12,1.0
"r[115]",0.75,0.0092,0.63,0.15,0.58,2.0,4613,0.11,1.0
"r[116]",2.4,0.0076,0.57,1.6,2.4,3.5,5762,0.14,1.0
"r[117]",0.77,0.0091,0.65,0.14,0.59,2.1,5124,0.12,1.0
"r[118]",8.2,0.031,2.2,5.0,8.0,12,4797,0.11,1.0
"r[119]",1.5,0.011,0.79,0.49,1.4,3.0,4690,0.11,1.0
"r[120]",1.3,0.0046,0.32,0.79,1.2,1.9,4987,0.12,1.00
"r[121]",2.0,0.022,1.5,0.35,1.6,4.9,4593,0.11,1.0
"r[122]",1.4,0.010,0.75,0.46,1.3,2.8,5307,0.13,1.00
"r[123]",0.70,0.0083,0.56,0.13,0.55,1.8,4523,0.11,1.0
"r[124]",0.73,0.0081,0.59,0.14,0.56,1.9,5252,0.12,1.00
"r[125]",0.52,0.0048,0.33,0.14,0.44,1.2,4685,0.11,1.0
"r[126]",0.68,0.0066,0.44,0.17,0.58,1.5,4366,0.10,1.0
"r[127]",3.7,0.050,2.6,0.35,3.4,8.2,2695,0.064,1.00
"r[128]",3.7,0.053,2.6,0.36,3.4,8.2,2381,0.056,1.00
"a",0.00,0.05,1.53,-1.96,-0.28,2.92,1146.02,0.03,1.00
"b",0.93,0.01,0.87,-0.24,0.82,2.53,3593.62,0.08,1.00
"h",1.44,0.03,0.94,0.48,1.08,3.49,791.29,0.02,1.01
"yR",0.53,0.00,0.12,0.33,0.54,0.73,4697.37,0.11,1.00
# Inference for Stan model: stan_halcyon_logistic_model
# 3 chains: each with iter=(2000,2000,2000); warmup=(0,0,0); thin=(1,1,1); 6000 iterations saved.
# 
# Warmup took (10416, 11716, 10409) seconds, 9.0 hours total
# Sampling took (13896, 13923, 14521) seconds, 12 hours total
# Samples were drawn using hmc with nuts.
# For each parameter, N_Eff is a crude measure of effective sample size,
# and R_hat is the potential scale reduction factor on split chains (at 
# convergence, R_hat=1).
